@relation unnamed_dataset

@attribute X1 {0,1,2,3}
@attribute X2 {0,1,2,3}
@attribute X3 {0,1,2,3}
@attribute X4 {0,1,2,3}
@attribute X5 {0,1,2,3}
@attribute C1 {A,B,C}
@attribute C2 {A,B,C}

@data
2,3,3,2,3,B,B
3,3,3,0,3,B,B
3,1,3,3,2,B,B
1,2,3,0,3,B,B
0,2,3,3,0,B,B
3,1,3,3,0,B,B
0,2,3,0,3,B,B
2,0,0,2,2,B,B
3,1,0,3,3,B,B
1,2,3,3,0,B,B
0,2,3,3,0,B,B
1,1,0,0,3,B,B
0,2,3,3,0,B,B
3,0,3,3,3,B,B
3,1,3,3,0,B,B
1,1,0,1,3,B,B
2,1,2,3,0,B,B
1,2,3,3,2,B,B
0,2,3,3,0,B,B
3,1,0,1,3,B,B
1,1,0,1,3,B,B
1,2,3,3,3,B,B
3,0,2,2,2,B,B
3,1,2,2,1,B,B
1,1,2,3,0,B,B
2,2,0,1,3,B,B
1,3,3,2,3,B,B
1,2,3,0,3,B,B
0,2,3,3,3,B,B
1,2,3,0,3,B,B
2,0,0,2,1,B,B
1,2,3,1,3,B,B
0,2,3,3,1,B,B
0,3,3,0,2,B,B
3,0,0,1,3,B,B
0,2,3,3,0,B,B
2,0,2,1,1,B,B
3,3,3,0,2,B,B
1,3,3,3,0,B,B
0,2,2,2,2,B,B
0,2,3,3,0,B,B
2,0,0,2,2,B,B
2,0,3,3,0,B,B
0,2,3,1,3,B,B
3,3,3,0,3,B,B
3,1,1,2,1,B,B
3,1,0,0,2,B,B
3,3,0,1,3,B,B
3,3,3,0,2,B,B
3,1,3,1,3,B,B
0,2,3,3,0,B,B
3,3,3,0,2,B,B
2,0,2,3,0,B,B
3,2,2,3,0,B,B
3,0,3,0,3,B,B
1,2,3,0,3,B,B
0,2,1,2,3,B,B
3,1,3,3,0,B,B
1,3,3,1,3,B,B
3,1,3,2,3,B,B
3,0,0,3,0,B,B
2,0,3,3,2,B,B
1,2,3,0,2,B,B
3,0,2,3,0,B,B
1,3,3,0,3,B,B
2,3,0,1,3,B,B
0,0,0,1,1,B,B
3,3,3,0,3,B,B
3,0,0,2,3,B,B
0,2,3,0,2,B,B
3,1,3,0,3,B,B
0,3,3,3,0,B,B
1,2,1,2,3,B,B
3,3,3,3,0,B,B
0,1,2,3,2,B,B
3,3,3,3,2,B,B
3,3,3,3,0,B,B
2,0,3,1,1,B,B
0,0,3,0,2,B,B
3,0,2,0,2,B,B
0,2,3,3,3,B,B
3,1,0,1,3,B,B
0,3,0,0,2,B,B
1,2,3,3,3,B,B
3,3,3,3,0,B,B
1,2,3,2,2,B,B
3,0,3,2,0,B,B
3,1,2,3,0,B,B
0,0,0,1,1,B,B
0,1,0,1,3,B,B
2,0,3,1,3,B,B
2,0,0,0,3,B,B
0,1,3,1,3,B,B
0,2,3,3,3,B,B
2,0,2,0,3,B,B
1,2,3,3,3,B,B
1,2,3,0,3,B,B
3,0,1,2,1,B,B
3,3,3,0,3,B,B
1,2,3,3,2,B,B
0,1,2,0,3,B,B
3,3,0,0,3,B,B
3,3,0,1,2,B,B
0,0,0,0,3,B,B
3,3,3,1,3,B,B
3,1,3,3,0,B,B
0,0,3,0,3,B,B
1,2,3,0,3,B,B
3,1,3,3,3,B,B
1,2,3,0,3,B,B
1,2,3,0,2,B,B
0,3,0,1,3,B,B
1,2,3,3,0,B,B
3,0,0,2,1,B,B
0,0,0,0,2,B,B
3,1,3,1,3,B,B
3,3,3,0,2,B,B
1,2,3,3,0,B,B
1,2,3,3,3,B,B
3,1,3,0,3,B,B
3,3,3,3,0,B,B
0,2,0,2,3,B,B
3,1,2,3,0,B,B
0,3,3,0,3,B,B
3,0,0,1,1,B,B
3,3,3,2,2,B,B
3,3,3,0,3,B,B
1,2,0,1,3,B,B
0,0,0,0,2,B,B
3,1,0,0,3,B,B
2,0,0,0,2,B,B
0,2,3,3,0,B,B
0,3,3,1,1,B,B
3,3,3,2,2,B,B
1,3,3,3,0,B,B
0,2,3,0,3,B,B
3,3,3,3,2,B,B
3,3,3,3,0,B,B
1,2,3,3,0,B,B
1,1,2,3,0,B,B
3,1,2,3,0,B,B
2,0,0,2,3,B,B
2,0,2,3,3,B,B
3,3,3,2,3,B,B
1,1,3,3,3,B,B
3,3,3,3,0,B,B
1,3,3,1,3,B,B
3,0,0,1,3,B,B
1,2,2,0,3,B,B
1,3,0,1,3,B,B
3,3,3,3,0,B,B
3,1,3,1,3,B,B
0,2,3,3,0,B,B
2,2,3,0,3,B,B
3,3,3,3,0,B,B
3,3,3,3,0,B,B
1,3,3,0,2,B,B
3,3,3,0,3,B,B
0,2,3,3,0,B,B
1,3,1,2,2,B,B
1,2,3,1,3,B,B
0,2,3,3,0,B,B
3,1,3,3,0,B,B
0,2,3,3,0,B,B
1,2,3,3,3,B,B
0,1,3,0,3,B,B
1,1,0,0,3,B,B
1,2,3,0,3,B,B
3,3,3,0,2,B,B
3,3,3,3,0,B,B
1,2,3,3,0,B,B
0,3,3,3,0,B,B
0,0,1,2,1,B,B
0,1,2,0,3,B,B
3,1,3,0,1,B,B
3,1,0,0,2,B,B
3,3,3,3,2,B,B
1,1,0,0,3,B,B
1,3,3,3,0,B,B
1,2,3,3,0,B,B
0,2,3,3,0,B,B
3,3,3,1,1,B,B
0,2,3,0,3,B,B
2,0,2,0,3,B,B
2,0,3,3,3,B,B
0,2,3,3,0,B,B
1,0,0,1,3,B,B
0,3,3,3,0,B,B
3,3,3,2,3,B,B
3,3,3,3,0,B,B
2,1,2,3,0,B,B
2,0,0,1,3,B,B
3,1,2,3,0,B,B
3,3,3,0,3,B,B
1,3,3,3,0,B,B
1,3,3,0,2,B,B
3,3,3,3,0,B,B
0,1,0,2,3,B,B
1,3,3,2,1,B,B
1,2,3,3,0,B,B
3,1,0,1,3,B,B
2,0,0,0,3,B,B
2,0,2,1,3,B,B
0,0,3,0,2,B,B
0,2,3,3,2,B,B
3,0,3,1,3,B,B
0,3,3,3,3,B,B
0,2,3,3,2,B,B
3,1,0,1,3,B,B
2,0,0,1,3,B,B
1,1,2,1,1,B,B
3,3,3,3,0,B,B
3,0,3,0,2,B,B
0,2,2,0,3,B,B
3,3,3,3,0,B,B
3,1,3,3,3,B,B
2,2,3,3,0,B,B
0,2,3,3,0,B,B
2,0,3,3,2,B,B
0,2,3,3,0,B,B
0,1,0,0,3,B,B
3,2,3,3,0,B,B
0,0,3,0,3,B,B
0,0,1,2,2,B,B
3,0,0,0,2,B,B
0,2,3,3,2,B,B
1,2,3,3,1,B,B
0,3,3,0,3,B,B
3,1,3,0,3,B,B
3,0,3,3,2,B,B
0,2,3,1,3,B,B
0,2,3,0,3,B,B
3,1,3,3,3,B,B
0,1,2,3,0,B,B
0,3,3,0,3,B,B
3,1,3,3,3,B,B
3,1,1,2,2,B,B
3,1,0,0,2,B,B
3,1,0,2,2,B,B
1,2,3,0,2,B,B
0,2,3,1,3,B,B
0,2,3,3,0,B,B
1,2,3,3,0,B,B
1,2,2,3,2,B,B
1,2,3,1,3,B,B
1,1,0,1,3,B,B
1,1,0,2,1,B,B
3,3,3,0,3,B,B
3,3,3,3,1,B,B
3,0,3,0,3,B,B
0,3,3,1,3,B,B
1,2,3,3,0,B,B
1,0,2,3,0,B,B
0,3,3,3,0,B,B
1,3,3,3,0,B,B
3,3,3,3,0,B,B
1,0,0,3,3,B,B
3,1,0,0,2,B,B
1,2,3,2,2,B,B
3,1,0,1,3,B,B
2,2,3,0,2,B,B
3,3,3,2,2,B,B
3,1,0,1,3,B,B
3,1,3,0,2,B,B
2,0,3,3,2,B,B
0,0,1,3,2,B,B
0,2,3,3,0,B,B
0,3,0,0,3,B,B
3,3,3,3,0,B,B
0,2,1,0,3,B,B
0,1,3,3,0,B,B
3,1,3,0,3,B,B
3,0,3,0,3,B,B
3,3,3,0,3,B,B
3,0,3,0,3,B,B
3,1,2,1,3,B,B
3,3,3,0,3,B,B
2,0,0,2,3,B,B
1,3,3,3,2,B,B
3,1,3,1,3,B,B
3,3,1,2,0,B,C
3,1,2,0,2,B,C
0,2,1,2,0,B,C
0,2,1,2,1,B,C
0,1,1,3,2,B,C
0,2,2,1,1,B,C
0,0,2,0,2,B,C
1,0,0,1,0,B,C
0,0,0,2,0,B,C
0,0,2,0,2,B,C
0,0,0,2,2,B,C
3,0,0,2,0,B,C
3,3,1,2,0,B,C
1,2,3,0,2,B,C
3,1,0,1,0,B,C
2,1,0,0,0,B,C
0,2,1,2,0,B,C
0,3,0,1,3,B,C
0,0,0,0,2,B,C
2,0,0,2,0,B,C
0,2,0,2,0,B,C
3,3,1,2,0,B,C
0,0,0,0,2,B,C
3,1,0,3,1,B,C
1,1,0,2,0,B,C
2,1,2,3,1,B,C
0,2,1,0,2,B,C
3,1,2,3,3,B,C
3,0,0,2,0,B,C
0,2,1,3,1,B,C
2,0,0,0,2,B,C
3,1,2,3,3,B,C
0,2,1,3,0,B,C
0,0,2,3,3,B,C
0,2,1,2,0,B,C
3,1,0,0,2,B,C
3,3,0,0,2,B,C
3,3,0,1,0,B,C
1,3,3,2,1,B,C
0,0,0,2,0,B,C
0,2,1,2,0,B,C
3,1,3,3,1,B,C
1,2,1,2,0,B,C
3,1,0,0,2,B,C
1,3,0,1,2,B,C
0,2,2,1,0,B,C
3,0,2,1,1,B,C
2,0,1,0,2,B,C
0,2,1,3,3,B,C
3,1,1,2,1,B,C
3,0,2,3,2,B,C
0,0,2,0,2,B,C
3,1,2,3,2,B,C
3,1,2,0,2,B,C
3,1,0,0,2,B,C
0,2,1,2,0,B,C
3,1,1,2,0,B,C
2,0,0,2,0,B,C
3,1,2,3,1,B,C
0,2,1,2,0,B,C
2,1,2,0,2,B,C
3,1,2,3,3,B,C
2,0,0,0,2,B,C
1,2,1,2,1,B,C
3,1,0,1,1,B,C
0,1,2,3,0,B,C
2,1,2,3,1,B,C
0,3,0,2,0,B,C
3,0,0,1,0,B,C
0,1,0,3,1,B,C
0,2,1,2,0,B,C
0,2,1,2,0,B,C
3,3,0,0,2,B,C
0,2,3,1,3,B,C
1,2,1,2,0,B,C
1,1,0,1,3,B,C
1,1,1,2,0,B,C
1,2,1,2,0,B,C
3,1,0,1,0,B,C
1,2,1,2,0,B,C
1,1,2,0,2,B,C
3,3,1,2,0,B,C
3,1,2,0,2,B,C
0,2,1,2,0,B,C
3,1,1,2,1,B,C
2,0,2,0,2,B,C
2,0,0,2,0,B,C
0,1,0,1,0,B,C
2,0,2,3,1,B,C
2,0,0,2,0,B,C
3,1,0,1,0,B,C
0,1,0,1,0,B,C
1,2,1,2,0,B,C
0,2,1,2,0,B,C
1,1,0,1,3,B,C
0,0,1,2,0,B,C
0,1,2,3,3,B,C
2,0,0,2,0,B,C
0,2,2,3,0,B,C
1,2,1,2,3,B,C
1,1,1,2,0,B,C
3,1,1,2,0,B,C
3,1,2,3,3,B,C
0,2,1,2,0,B,C
1,3,3,0,2,B,C
1,2,1,2,0,B,C
1,1,0,2,0,B,C
3,1,0,2,0,B,C
2,0,1,0,2,B,C
2,0,0,2,1,B,C
3,1,0,1,2,B,C
3,1,2,0,2,B,C
1,0,0,2,1,B,C
3,1,0,1,0,B,C
2,0,0,3,1,B,C
3,1,2,3,2,B,C
2,0,0,0,2,B,C
2,0,0,1,0,B,C
3,3,3,0,2,B,C
1,2,1,2,0,B,C
3,1,0,2,0,B,C
0,2,1,2,0,B,C
0,2,1,2,0,B,C
1,2,1,2,1,B,C
0,0,0,1,0,B,C
0,3,3,0,2,B,C
3,0,0,2,0,B,C
1,1,0,2,0,B,C
2,2,1,3,3,B,C
2,0,0,3,1,B,C
2,1,0,0,2,B,C
3,0,2,3,3,B,C
3,1,0,0,2,B,C
3,1,0,1,0,B,C
3,0,2,1,2,B,C
3,1,2,3,1,B,C
0,0,0,2,0,B,C
3,3,1,3,3,B,C
3,1,0,1,1,B,C
3,3,1,3,1,B,C
0,2,1,2,0,B,C
3,1,3,1,0,B,C
3,0,2,3,1,B,C
0,2,3,3,1,B,C
1,1,0,1,0,B,C
3,1,0,2,0,B,C
0,0,2,1,0,B,C
1,1,3,3,3,B,C
0,2,1,2,1,B,C
0,2,0,2,0,B,C
3,3,1,2,0,B,C
1,3,0,2,0,B,C
2,0,0,2,0,B,C
3,3,2,3,2,B,C
1,1,0,2,0,B,C
3,3,3,0,2,B,C
3,1,2,3,0,B,C
1,1,2,0,2,B,C
1,0,0,1,0,B,C
0,0,0,2,0,B,C
2,0,2,3,1,B,C
3,1,1,2,0,B,C
3,1,0,0,2,B,C
1,1,0,1,3,B,C
0,2,0,2,0,B,C
1,2,1,3,3,B,C
0,2,1,2,3,B,C
2,0,0,0,2,B,C
3,1,2,0,2,B,C
0,2,1,1,0,B,C
3,3,2,0,2,B,C
1,0,1,2,0,B,C
0,2,3,1,2,B,C
1,2,2,3,3,B,C
0,0,0,0,3,B,C
1,2,3,0,1,B,C
3,1,3,0,2,B,C
2,0,0,1,0,B,C
0,2,1,2,0,B,C
0,1,1,2,0,B,C
3,1,0,0,2,B,C
3,2,1,0,2,B,C
1,2,1,3,1,B,C
0,2,1,2,0,B,C
1,1,0,1,1,B,C
0,3,1,2,0,B,C
1,1,0,1,0,B,C
2,0,0,2,0,B,C
0,2,3,3,0,B,C
2,0,0,2,0,B,C
1,0,3,3,1,B,C
0,1,0,0,2,B,C
0,0,2,3,0,B,C
0,2,3,1,3,B,C
0,2,1,2,0,B,C
3,1,0,1,1,B,C
2,0,0,2,0,B,C
3,1,0,1,2,B,C
3,2,1,2,3,B,C
2,0,0,0,2,B,C
1,2,1,2,0,B,C
3,0,2,0,2,B,C
3,1,2,0,2,B,C
0,2,1,2,1,B,C
1,3,1,3,1,B,C
2,0,0,1,1,B,C
3,1,2,3,1,B,C
2,0,0,0,2,B,C
2,0,2,0,2,B,C
0,2,1,2,0,B,C
2,0,0,1,0,B,C
0,2,3,0,2,B,C
2,0,2,1,0,B,C
3,0,0,0,2,B,C
0,2,1,2,0,B,C
1,2,1,2,0,B,C
2,0,0,2,0,B,C
0,0,0,2,0,B,C
3,1,0,1,2,B,C
0,2,0,2,1,B,C
3,2,1,2,0,B,C
3,2,1,2,0,B,C
1,1,0,1,2,B,C
0,2,1,2,1,B,C
3,1,1,2,0,B,C
2,0,0,2,0,B,C
3,2,1,2,0,B,C
0,2,1,0,2,B,C
1,3,0,0,2,B,C
0,1,1,3,3,B,C
3,1,2,3,2,B,C
3,3,0,2,0,B,C
0,0,1,2,0,B,C
0,2,1,3,1,B,C
3,1,2,3,0,B,C
0,2,1,2,3,B,C
2,0,2,0,2,B,C
3,1,0,0,2,B,C
3,1,2,3,0,B,C
1,2,1,3,3,B,C
0,2,1,2,0,B,C
0,0,2,3,3,B,C
2,0,2,1,2,B,C
3,0,1,2,0,B,C
3,1,0,0,2,B,C
2,1,3,3,2,B,C
3,1,1,2,2,B,C
2,1,2,3,3,B,C
0,1,2,3,0,B,C
3,3,3,1,0,B,C
2,0,0,1,2,B,C
1,1,0,1,1,B,C
3,1,3,3,3,B,C
2,0,1,2,0,B,C
1,2,0,1,2,B,C
2,0,0,2,0,B,C
3,1,2,0,2,B,C
0,2,3,3,1,B,C
0,2,0,0,2,B,C
3,1,2,0,2,B,C
0,2,1,2,3,B,C
3,3,1,2,2,B,C
1,2,1,2,0,B,C
3,0,2,3,1,B,C
3,1,2,3,1,B,C
3,1,1,2,3,B,C
2,1,1,2,0,B,C
3,3,3,0,1,B,C
1,1,2,1,0,B,C
0,2,0,1,2,B,C
3,1,2,0,2,B,C
3,1,0,2,2,B,C
0,0,0,1,0,B,C
0,1,0,2,0,B,C
0,2,1,2,0,B,C
1,2,1,2,0,B,C
0,2,2,3,1,B,C
3,2,1,2,0,B,C
2,0,0,2,0,B,C
1,1,2,1,0,B,C
1,1,1,2,0,B,C
0,0,0,2,0,B,C
0,2,0,2,0,B,C
1,2,1,3,3,B,C
3,1,0,2,1,B,C
1,1,0,0,0,B,C
0,0,0,1,3,B,C
0,3,0,0,2,B,C
0,2,0,2,0,B,C
0,0,0,1,0,B,C
0,2,1,2,3,B,C
3,1,1,2,0,B,C
3,1,0,0,2,B,C
3,1,3,3,0,B,C
0,0,2,3,0,B,C
2,0,0,2,0,B,C
1,3,3,3,2,B,C
3,0,1,2,0,B,C
0,0,2,3,3,B,C
2,0,0,0,3,B,C
3,1,2,3,3,B,C
3,1,1,0,1,B,C
2,0,0,2,0,B,C
1,2,1,2,0,B,C
0,0,0,0,2,B,C
0,2,1,3,3,B,C
0,1,0,1,0,B,C
0,2,3,3,3,B,C
1,2,2,3,1,B,C
3,3,0,0,2,B,C
3,1,2,3,1,B,C
0,2,1,2,1,B,C
2,1,0,1,0,B,C
0,0,0,2,0,B,C
0,2,1,2,0,B,C
3,1,0,2,0,B,C
1,2,0,2,1,B,C
3,1,2,0,2,B,C
2,1,0,1,3,B,C
0,2,2,0,2,B,C
0,0,2,3,1,B,C
3,1,0,1,2,B,C
3,1,2,3,1,B,C
0,0,0,2,1,B,C
3,1,1,2,0,B,C
2,0,1,2,1,B,C
2,0,0,2,0,B,C
0,0,0,1,2,B,C
1,2,0,1,2,B,C
0,0,0,2,0,B,C
2,2,1,2,0,B,C
3,1,0,1,0,B,C
0,2,1,2,3,B,C
3,0,0,0,2,B,C
0,1,2,1,3,B,C
2,1,2,3,2,B,C
2,0,2,3,1,B,C
3,3,1,2,0,B,C
0,0,2,3,1,B,C
2,0,3,3,3,B,C
0,3,3,3,2,B,C
1,1,2,3,2,B,C
0,2,1,2,0,B,C
2,0,0,2,0,B,C
2,0,1,2,0,B,C
3,1,1,0,0,B,C
1,3,3,3,2,B,C
1,1,0,2,0,B,C
2,2,1,2,0,B,C
0,0,2,1,2,B,C
2,0,2,1,0,B,C
1,2,1,2,0,B,C
0,0,0,2,1,B,C
0,2,1,2,0,B,C
3,3,1,0,0,B,C
1,1,2,0,2,B,C
1,1,0,1,0,B,C
3,1,0,1,1,B,C
3,0,3,1,0,B,C
0,2,2,1,1,B,C
3,1,2,3,3,B,C
2,0,0,2,3,B,C
3,1,1,3,3,B,C
3,1,0,2,0,B,C
0,2,0,1,0,B,C
0,2,1,2,0,B,C
1,0,0,3,1,B,C
0,2,1,3,1,B,C
1,2,2,3,3,B,C
3,0,0,2,0,B,C
3,1,1,3,0,B,C
3,1,0,2,0,B,C
2,0,1,2,1,B,C
1,2,1,2,0,B,C
0,2,3,3,2,B,C
0,2,1,2,0,B,C
0,0,0,0,2,B,C
3,1,2,1,3,B,C
0,0,3,0,2,B,C
3,1,0,2,1,B,C
3,3,1,2,0,B,C
2,0,0,2,0,B,C
0,0,0,0,2,B,C
0,0,0,0,2,B,C
3,3,2,3,1,B,C
1,1,0,0,2,B,C
0,2,1,2,0,B,C
3,0,0,2,3,B,C
3,3,3,0,2,B,C
1,2,1,2,0,B,C
2,0,0,1,0,B,C
1,2,1,3,3,B,C
0,1,0,0,2,B,C
0,2,2,3,3,B,C
3,0,2,0,2,B,C
3,1,2,3,1,B,C
2,0,1,3,3,B,C
1,2,1,1,0,B,C
0,2,3,0,1,B,C
0,2,3,0,2,B,C
3,1,0,1,2,B,C
3,1,0,0,2,B,C
0,3,0,3,3,B,C
3,1,1,3,1,B,C
3,1,0,2,0,B,C
1,1,2,1,0,B,C
2,0,1,0,2,B,C
2,0,1,3,3,B,C
0,2,3,1,1,B,C
3,1,0,1,3,B,C
3,3,2,3,3,B,C
1,2,1,2,3,B,C
1,3,1,3,1,B,C
0,3,3,0,2,C,A
0,2,3,3,0,C,A
0,2,3,3,3,C,A
0,1,2,2,0,C,A
0,3,3,0,2,C,A
2,2,1,0,2,C,A
2,3,3,3,3,C,A
2,3,3,0,2,C,A
2,3,3,1,3,C,A
0,0,2,0,2,C,A
3,1,2,3,3,C,A
0,2,2,0,2,C,A
0,0,3,3,0,C,A
3,2,3,0,2,C,A
1,1,1,2,0,C,A
2,2,1,2,0,C,A
0,2,1,2,0,C,A
3,2,1,2,3,C,A
0,2,3,0,2,C,A
2,0,2,3,0,C,A
2,2,3,3,2,C,A
0,1,2,3,3,C,A
0,0,2,3,1,C,A
3,1,2,3,0,C,A
2,2,3,3,0,C,A
3,2,2,0,2,C,A
0,2,2,3,1,C,A
1,0,0,1,1,C,A
1,1,1,2,3,C,A
0,1,3,0,2,C,A
0,0,0,1,3,C,A
0,1,2,3,0,C,A
0,1,1,2,3,C,A
0,0,2,3,1,C,A
0,0,3,0,2,C,A
3,1,2,3,1,C,A
0,1,1,2,2,C,A
2,0,0,0,2,C,A
0,1,2,3,0,C,A
0,2,1,3,0,C,A
0,1,1,2,1,C,A
0,1,1,2,3,C,A
0,1,2,3,3,C,A
3,3,3,3,0,C,A
0,0,3,0,2,C,A
2,3,3,0,3,C,A
0,2,1,3,0,C,A
0,2,1,0,2,C,A
1,0,2,1,3,C,A
0,1,1,2,3,C,A
1,1,0,1,1,C,A
3,2,3,0,2,C,A
0,2,1,2,3,C,A
0,3,1,2,3,C,A
2,2,1,3,0,C,A
3,1,2,3,1,C,A
3,3,3,3,0,C,A
2,0,1,2,3,C,A
0,1,1,0,3,C,A
2,0,1,2,0,C,A
0,2,1,2,3,C,A
0,1,0,0,2,C,A
0,0,3,2,3,C,A
1,0,2,3,0,C,A
0,0,1,2,0,C,A
2,2,3,3,1,C,A
2,3,1,3,2,C,A
2,2,1,2,0,C,A
3,2,1,2,3,C,A
1,2,2,1,1,C,A
0,0,0,3,2,C,A
0,3,3,0,2,C,A
3,3,0,1,3,C,A
0,0,0,0,2,C,A
0,3,3,3,3,C,A
0,2,1,3,0,C,A
0,3,1,2,0,C,A
2,0,1,2,3,C,A
0,3,1,2,3,C,A
2,2,1,3,3,C,A
0,0,3,3,0,C,A
0,3,3,3,3,C,A
2,2,1,2,3,C,A
0,0,2,0,3,C,A
3,1,2,1,3,C,A
0,0,0,0,2,C,A
0,1,3,3,0,C,A
0,0,1,2,3,C,A
2,2,1,2,3,C,A
0,1,1,2,0,C,A
0,1,0,0,2,C,A
0,1,2,3,0,C,A
0,1,2,2,3,C,A
0,0,0,1,1,C,A
0,0,0,2,3,C,A
0,1,1,2,3,C,A
0,2,1,2,1,C,A
1,0,1,2,3,C,A
1,2,1,2,3,C,A
1,1,3,3,0,C,A
0,1,1,2,3,C,A
2,3,1,2,0,C,A
2,1,2,3,2,C,A
0,1,2,1,1,C,A
1,1,2,0,2,C,A
1,0,2,3,0,C,A
2,2,3,3,0,C,A
0,0,0,0,2,C,A
2,1,2,3,0,C,A
3,2,1,2,2,C,A
3,0,1,3,1,C,A
0,3,3,0,2,C,A
1,1,3,3,0,C,A
0,2,1,0,2,C,A
3,3,1,2,0,C,A
3,2,3,3,0,C,A
0,1,1,3,0,C,A
0,0,2,0,2,C,A
1,2,1,2,3,C,A
0,0,2,3,0,C,A
0,2,1,2,1,C,A
0,0,0,1,1,C,A
1,2,1,3,0,C,A
0,1,2,3,3,C,A
0,3,3,1,1,C,A
3,3,3,0,2,C,A
0,2,1,2,1,C,A
0,3,1,0,2,C,A
0,0,2,3,0,C,A
1,0,1,0,2,C,A
0,0,1,2,0,C,A
1,0,0,1,2,C,A
0,3,3,3,1,C,A
0,0,2,3,2,C,A
2,0,2,1,3,C,A
2,2,2,0,2,C,A
0,1,1,2,3,C,A
2,2,3,3,3,C,A
0,2,2,0,1,C,A
2,2,3,3,0,C,A
0,1,2,3,0,C,A
2,3,3,0,2,C,A
2,2,1,1,3,C,A
3,2,3,0,3,C,A
2,0,3,3,0,C,A
0,1,1,3,0,C,A
0,2,3,0,2,C,A
3,2,2,3,0,C,A
0,2,1,2,3,C,A
1,0,2,3,0,C,A
2,1,0,0,2,C,A
0,1,2,0,3,C,A
0,0,3,3,0,C,A
0,0,1,0,2,C,A
1,1,2,3,2,C,A
0,1,2,0,2,C,A
2,3,1,2,2,C,A
3,1,1,2,2,C,A
1,3,2,1,1,C,A
0,2,3,3,0,C,A
2,1,2,3,0,C,A
0,0,1,2,2,C,A
3,1,2,3,0,C,A
0,0,2,0,2,C,A
0,1,2,3,0,C,A
0,0,2,0,2,C,A
0,0,1,2,2,C,A
0,3,3,1,3,C,A
0,2,3,2,3,C,A
2,2,1,3,0,C,A
0,3,3,3,0,C,A
0,1,2,3,1,C,A
3,2,1,2,3,C,A
2,3,3,0,2,C,A
3,2,1,2,1,C,A
0,1,2,3,0,C,A
3,1,2,0,2,C,A
0,0,2,0,2,C,A
0,1,2,3,3,C,A
0,3,3,3,1,C,A
3,2,1,2,3,C,A
2,3,0,2,3,C,A
0,1,3,0,2,C,A
0,2,1,3,3,C,A
0,2,1,0,2,C,A
0,0,3,2,2,C,A
0,0,1,2,3,C,A
2,2,1,2,3,C,A
0,1,0,2,0,C,A
0,2,2,0,2,C,A
2,0,2,0,2,C,A
2,3,3,3,3,C,A
0,3,3,0,3,C,A
0,2,1,2,1,C,A
0,1,1,2,3,C,A
0,0,2,3,0,C,A
1,0,1,2,1,C,A
3,2,1,2,2,C,A
2,2,1,3,0,C,A
0,0,2,3,0,C,A
2,2,1,2,0,C,A
2,2,1,2,3,C,A
1,0,1,2,3,C,A
2,2,1,2,3,C,A
0,1,1,2,3,C,A
3,2,1,2,3,C,A
0,1,3,0,2,C,A
0,1,0,2,3,C,A
0,1,2,3,3,C,A
0,2,2,3,3,C,A
1,2,1,2,3,C,A
0,0,0,1,2,C,A
3,2,3,0,2,C,A
0,1,1,3,0,C,A
0,1,1,2,0,C,A
1,0,2,3,0,C,A
0,0,3,3,0,C,A
1,0,0,1,2,C,A
2,2,3,3,0,C,A
0,1,2,3,0,C,A
0,3,1,2,0,C,A
2,0,1,2,0,C,A
0,1,2,1,3,C,A
0,2,1,3,0,C,A
3,1,2,0,2,C,A
0,1,1,2,1,C,A
1,0,0,1,3,C,A
2,0,2,0,2,C,A
0,1,1,3,0,C,A
0,1,0,0,3,C,A
0,2,1,2,3,C,A
2,3,2,3,1,C,A
0,1,2,3,0,C,A
2,2,1,2,3,C,A
0,1,1,2,3,C,A
0,1,1,3,2,C,A
2,2,1,2,3,C,A
0,2,3,0,2,C,A
3,2,3,0,2,C,A
0,1,1,3,2,C,A
3,1,1,2,2,C,A
0,2,1,2,3,C,A
1,0,1,2,0,C,A
2,0,2,3,3,C,A
0,1,2,3,1,C,A
1,0,0,2,3,C,A
1,0,1,3,0,C,A
1,0,0,1,1,C,A
0,1,1,2,3,C,A
0,1,1,2,3,C,A
2,2,1,2,1,C,A
0,2,3,3,3,C,A
2,2,3,0,2,C,A
0,0,0,2,3,C,A
0,2,3,2,1,C,A
0,1,1,0,2,C,A
0,0,2,0,2,C,A
0,0,0,0,2,C,A
3,1,1,2,0,C,A
0,0,3,1,1,C,A
0,0,1,2,3,C,A
2,2,1,1,3,C,A
0,0,2,0,2,C,A
2,2,1,2,3,C,A
2,2,1,1,3,C,A
0,3,3,0,2,C,A
0,0,2,3,2,C,A
0,1,0,0,3,C,A
2,3,1,3,1,C,A
0,0,1,2,3,C,A
0,0,3,3,0,C,A
3,2,2,0,3,C,A
2,2,1,2,3,C,A
1,0,0,3,3,C,A
2,3,1,0,2,C,A
0,1,0,0,2,C,A
1,0,3,0,2,C,A
0,2,3,3,3,C,A
2,0,1,2,0,C,A
2,2,3,3,0,C,A
1,2,1,2,0,C,A
0,2,3,3,3,C,A
1,0,1,2,1,C,A
2,2,2,3,0,C,A
2,2,3,0,2,C,A
2,3,3,1,2,C,A
3,3,0,0,2,C,A
2,3,3,3,3,C,A
0,0,0,2,2,C,A
0,3,3,3,0,C,A
2,2,1,2,3,C,A
0,2,3,0,2,C,A
0,1,2,0,2,C,A
3,1,2,3,3,C,A
1,2,1,3,0,C,A
0,0,1,3,0,C,A
1,0,0,0,3,C,A
