@relation unnamed_dataset

@attribute X1 {0,1}
@attribute X2 {0,1}
@attribute X3 {0,1}
@attribute X4 {0,1}
@attribute X5 {0,1}
@attribute X6 {0,1}
@attribute X7 {0,1}
@attribute X8 {0,1}
@attribute X9 {0,1}
@attribute X10 {0,1}
@attribute C1 {A,B,C}
@attribute C2 {A,B,C}
@attribute C3 {A,B,C}

@data
1,0,1,0,1,0,0,0,1,1,B,A,A
1,0,0,0,1,1,0,1,0,0,B,A,A
1,0,1,0,0,0,0,0,1,1,B,A,A
0,1,0,0,1,0,1,0,1,1,B,A,A
0,0,1,0,1,1,1,0,1,1,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
0,0,0,0,1,0,1,0,1,1,B,A,A
0,0,0,1,1,1,0,0,1,1,B,A,A
0,0,1,1,0,0,0,0,1,1,B,A,A
1,1,0,0,1,0,1,1,0,0,B,A,A
1,1,1,0,1,1,1,1,0,0,B,A,A
0,0,1,0,1,1,1,0,1,1,B,A,A
0,0,1,1,0,0,1,1,0,0,B,A,A
1,0,1,0,0,0,0,1,0,0,B,A,A
1,1,0,0,1,0,1,1,0,0,B,A,A
1,0,0,1,0,0,0,1,0,0,B,A,A
1,0,1,1,1,0,1,1,0,0,B,A,A
0,0,1,0,0,1,0,1,0,1,B,A,A
0,0,0,0,1,0,1,1,0,0,B,A,A
1,0,0,1,0,1,1,1,0,1,B,A,A
0,1,1,0,1,0,0,1,0,0,B,A,A
0,0,0,1,0,1,1,1,1,1,B,A,A
1,0,0,1,0,1,0,0,1,0,B,A,A
1,0,1,0,1,0,1,0,1,1,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
0,1,1,0,1,1,1,1,1,1,B,A,A
0,1,1,0,1,0,1,0,1,1,B,A,A
1,0,0,0,0,0,0,0,1,1,B,A,A
1,1,1,0,0,0,1,0,1,1,B,A,A
0,1,1,0,0,1,0,0,1,1,B,A,A
1,0,0,0,1,0,1,0,1,1,B,A,A
1,1,1,0,1,1,1,1,0,0,B,A,A
0,1,1,0,0,1,0,1,1,1,B,A,A
1,0,1,0,0,1,0,1,1,0,B,A,A
1,1,1,0,1,0,1,1,0,0,B,A,A
1,1,0,0,1,0,0,0,1,1,B,A,A
1,0,1,0,0,1,1,1,0,0,B,A,A
1,0,1,0,1,1,0,1,0,0,B,A,A
0,0,0,1,0,1,1,1,0,0,B,A,A
0,0,1,0,1,0,0,1,1,1,B,A,A
1,0,1,1,0,0,0,1,1,1,B,A,A
0,0,0,1,0,1,1,1,0,1,B,A,A
0,0,0,1,0,1,0,0,1,1,B,A,A
1,0,1,0,0,0,0,0,1,1,B,A,A
0,0,0,0,1,0,1,0,1,1,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
0,1,1,0,0,1,1,1,0,1,B,A,A
0,1,0,0,0,1,1,0,1,1,B,A,A
0,0,1,1,1,1,1,1,0,1,B,A,A
1,0,1,1,0,1,1,1,1,1,B,A,A
0,0,1,1,0,0,1,1,1,1,B,A,A
1,1,0,0,1,0,1,1,0,1,B,A,A
1,0,1,0,0,0,1,1,0,1,B,A,A
0,1,0,0,1,1,1,1,0,1,B,A,A
1,0,1,1,0,0,1,0,1,1,B,A,A
1,0,1,0,0,0,0,1,0,1,B,A,A
1,0,1,1,1,0,0,1,0,0,B,A,A
1,0,1,0,1,0,1,1,1,1,B,A,A
0,0,0,0,1,1,1,1,0,0,B,A,A
1,0,0,1,0,0,0,0,1,1,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
1,1,0,0,0,0,0,1,1,1,B,A,A
1,0,0,1,0,1,1,0,1,1,B,A,A
0,0,0,1,1,1,1,1,0,0,B,A,A
0,1,0,0,1,1,1,1,0,0,B,A,A
1,1,1,0,1,0,0,1,1,1,B,A,A
0,1,0,0,1,1,1,1,1,1,B,A,A
1,0,1,0,1,1,1,1,1,1,B,A,A
1,0,0,1,1,1,1,0,1,1,B,A,A
1,0,1,1,0,0,0,1,1,0,B,A,A
0,1,1,0,1,0,0,1,0,1,B,A,A
0,0,1,0,1,1,1,0,1,1,B,A,A
1,0,1,1,0,1,1,1,0,0,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
1,0,0,0,1,0,0,0,1,1,B,A,A
1,0,1,0,0,0,1,1,0,0,B,A,A
1,0,1,0,1,0,0,1,0,0,B,A,A
1,1,1,0,1,1,0,1,0,0,B,A,A
1,0,1,0,1,0,0,0,1,1,B,A,A
1,0,1,1,0,1,1,1,1,1,B,A,A
1,0,1,1,0,0,1,0,1,1,B,A,A
0,1,0,0,0,1,1,1,0,0,B,A,A
1,1,0,0,1,1,1,1,0,1,B,A,A
1,0,1,1,0,1,1,1,0,0,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
1,1,0,0,1,0,0,1,0,0,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
0,0,1,1,1,1,0,1,0,0,B,A,A
1,1,1,0,0,0,1,0,1,1,B,A,A
1,1,1,0,1,1,1,1,0,1,B,A,A
0,1,1,0,1,0,1,1,0,0,B,A,A
1,0,1,0,0,1,0,1,0,0,B,A,A
0,1,1,0,1,1,1,1,0,1,B,A,A
1,1,0,0,1,0,1,1,0,0,B,A,A
1,0,1,1,0,0,0,1,0,0,B,A,A
0,1,1,0,1,0,1,1,0,0,B,A,A
1,0,1,1,0,0,0,0,1,1,B,A,A
0,0,1,0,0,0,1,0,0,1,B,A,A
0,0,1,0,1,0,0,1,1,1,B,A,A
0,1,1,0,1,1,1,1,0,0,B,A,A
1,0,0,0,1,0,0,0,1,1,B,A,A
1,0,0,1,0,0,0,1,1,1,B,A,A
0,0,1,1,1,0,1,1,0,0,B,A,A
1,0,1,0,1,0,0,1,0,0,B,A,A
1,0,1,1,0,1,1,1,0,0,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
1,0,0,0,0,1,0,1,0,1,B,A,A
1,0,0,0,1,0,0,1,0,1,B,A,A
1,0,1,0,0,0,0,0,1,1,B,A,A
0,0,1,0,0,0,1,1,1,1,B,A,A
0,0,1,0,1,1,1,1,0,1,B,A,A
1,1,0,0,1,1,1,0,0,1,B,A,A
1,0,1,1,0,0,1,1,0,0,B,A,A
1,0,1,0,1,1,1,0,1,1,B,A,A
1,1,1,0,1,1,1,1,0,0,B,A,A
0,1,1,0,1,0,0,1,0,0,B,A,A
1,0,0,0,1,1,0,1,0,0,B,A,A
1,1,0,0,1,0,1,1,0,0,B,A,A
0,0,1,1,0,1,1,1,0,0,B,A,A
1,1,0,0,1,0,0,0,1,1,B,A,A
1,0,0,0,1,0,0,1,0,0,B,A,A
0,1,0,0,1,1,1,1,0,1,B,A,A
0,1,0,1,0,1,1,0,1,1,B,A,A
0,1,1,0,1,0,1,1,0,1,B,A,A
1,0,1,0,1,0,0,1,0,0,B,A,A
0,0,0,0,1,0,0,0,1,1,B,A,A
0,0,1,0,1,0,1,1,1,1,B,A,A
1,1,1,0,1,0,0,1,0,0,B,A,A
1,0,1,0,0,0,0,1,1,1,B,A,A
0,0,1,1,0,0,1,1,0,0,B,A,A
0,0,1,1,0,0,0,1,0,1,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
1,0,0,1,0,1,1,0,1,1,B,A,A
1,1,0,0,1,0,0,0,1,1,B,A,A
0,1,0,0,1,1,0,0,1,1,B,A,A
1,0,1,0,1,1,1,1,0,1,B,A,A
1,0,1,1,0,0,1,1,0,0,B,A,A
1,0,1,0,0,1,0,1,0,0,B,A,A
1,0,1,0,0,1,1,1,0,1,B,A,A
1,0,1,0,1,0,0,1,0,0,B,A,A
0,0,1,0,1,1,1,0,1,1,B,A,A
1,0,1,1,0,0,0,1,0,0,B,A,A
1,0,0,1,1,0,0,1,0,0,B,A,A
1,0,1,0,1,0,1,1,1,1,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
0,0,1,1,0,0,1,0,1,1,B,A,A
0,0,0,0,1,1,1,1,1,1,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
1,0,1,0,0,0,0,1,0,1,B,A,A
1,0,1,0,1,1,1,0,0,1,B,A,A
0,0,0,0,1,0,0,0,1,1,B,A,A
1,0,0,0,1,0,1,0,0,1,B,A,A
0,0,1,0,1,0,1,1,0,0,B,A,A
1,0,1,0,1,0,1,1,0,1,B,A,A
0,0,1,0,1,0,1,1,1,1,B,A,A
0,1,0,1,1,1,1,1,0,0,B,A,A
0,1,0,0,1,1,0,0,1,1,B,A,A
1,0,0,1,0,0,1,1,0,0,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
0,0,1,0,0,1,1,0,1,1,B,A,A
1,1,1,0,1,0,0,1,1,0,B,A,A
1,0,1,1,1,1,0,1,0,1,B,A,A
0,0,1,0,0,1,1,1,0,0,B,A,A
1,0,1,0,1,0,0,0,1,1,B,A,A
0,1,1,0,1,0,0,1,1,1,B,A,A
1,0,0,1,0,0,0,0,1,1,B,A,A
1,1,0,0,1,1,0,0,1,1,B,A,A
0,1,0,0,1,0,0,0,1,1,B,A,A
0,0,1,1,0,0,1,0,1,1,B,A,A
1,0,0,1,0,0,0,1,0,1,B,A,A
1,0,1,1,0,1,1,1,0,1,B,A,A
1,0,1,0,1,1,1,1,1,1,B,A,A
1,1,0,0,0,1,1,0,1,1,B,A,A
1,0,0,1,0,0,0,0,1,1,B,A,A
0,1,0,0,1,1,0,0,1,1,B,A,A
1,0,1,1,0,1,1,1,0,1,B,A,A
0,0,1,0,1,0,1,1,0,1,B,A,A
0,1,1,0,1,1,1,1,0,1,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
0,0,1,0,0,1,1,1,1,1,B,A,A
0,0,0,0,1,1,1,0,1,1,B,A,A
1,0,1,1,1,1,0,0,1,1,B,A,A
1,1,1,1,0,1,1,1,0,1,B,A,A
1,0,1,0,0,0,1,0,1,1,B,A,A
1,0,1,0,0,0,0,1,0,0,B,A,A
1,0,1,0,1,1,0,1,0,0,B,A,A
0,0,1,1,1,0,1,0,1,1,B,A,A
0,1,1,0,0,1,1,0,1,1,B,A,A
0,1,0,0,0,0,0,1,0,1,B,A,A
1,0,1,0,1,0,0,0,0,1,B,A,A
1,0,0,0,0,1,1,0,1,1,B,A,A
1,0,1,1,0,1,1,1,0,0,B,A,A
1,0,0,0,1,0,1,1,1,1,B,A,A
1,0,0,0,1,1,1,1,0,1,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
0,0,0,0,1,0,0,1,1,1,B,A,A
1,0,1,0,1,1,1,1,1,0,B,A,A
1,0,1,0,1,0,0,0,1,1,B,A,A
1,1,1,0,1,1,0,0,1,1,B,A,A
1,0,1,1,0,1,1,1,0,1,B,A,A
0,1,1,0,1,1,1,1,0,0,B,A,A
1,0,1,1,1,1,0,1,1,1,B,A,A
0,0,1,0,1,1,0,1,0,0,B,A,A
1,0,1,0,1,0,1,1,0,1,B,A,A
1,0,1,1,0,1,1,0,0,1,B,A,A
1,0,1,0,1,0,0,0,0,0,B,A,A
1,1,1,0,1,1,1,1,0,0,B,A,A
0,1,1,0,1,0,0,1,0,1,B,A,A
0,0,1,0,0,1,1,1,0,0,B,A,A
1,0,0,0,1,0,0,1,0,1,B,A,A
0,0,1,0,1,0,1,1,0,0,B,A,A
1,1,0,0,1,1,1,0,0,1,B,A,A
1,0,1,1,0,1,1,0,1,1,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
0,0,0,0,1,0,0,0,1,1,B,A,A
1,0,1,0,1,1,1,0,1,1,B,A,A
0,0,1,0,1,1,0,0,1,1,B,A,A
0,0,1,0,1,0,1,1,0,0,B,A,A
0,1,1,0,1,0,1,1,0,1,B,A,A
0,0,1,0,1,0,1,1,0,1,B,A,A
0,0,1,1,0,0,0,1,0,0,B,A,A
0,1,1,0,0,0,1,1,1,1,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
1,1,1,0,1,1,1,0,0,0,B,A,A
0,0,1,1,1,0,1,0,1,1,B,A,A
1,0,1,0,1,1,1,1,1,1,B,A,A
0,0,1,0,1,1,0,1,0,1,B,A,A
1,1,0,0,1,0,0,1,0,0,B,A,A
0,1,1,0,1,0,0,1,1,1,B,A,A
1,0,1,0,0,1,0,1,0,1,B,A,A
0,0,0,1,1,1,1,1,0,1,B,A,A
0,0,1,1,1,0,0,1,0,1,B,A,A
1,1,1,0,1,0,1,0,1,1,B,A,A
1,0,1,1,1,0,0,1,1,1,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
0,0,1,1,1,1,1,1,0,0,B,A,A
0,0,1,0,1,1,1,1,0,0,B,A,A
0,1,1,0,1,0,0,1,0,1,B,A,A
1,0,1,1,0,0,0,1,0,1,B,A,A
0,0,1,1,0,1,1,1,0,0,B,A,A
1,0,0,1,0,1,1,1,0,0,B,A,A
0,0,0,1,0,1,1,0,1,1,B,A,A
1,0,1,0,1,1,0,1,0,0,B,A,A
1,0,0,0,1,1,1,1,0,1,B,A,A
0,0,1,0,0,0,1,1,1,1,B,A,A
0,1,1,0,0,0,0,0,0,0,B,A,A
1,1,1,0,1,0,1,1,0,0,B,A,A
1,1,0,0,1,1,0,1,0,0,B,A,A
1,0,1,1,0,1,0,0,1,1,B,A,A
1,0,1,0,0,0,0,1,0,0,B,A,A
1,0,0,1,0,1,0,0,1,1,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
0,1,1,0,1,1,1,1,1,1,B,A,A
1,0,1,0,1,0,1,1,1,1,B,A,A
0,0,1,1,1,0,1,1,0,0,B,A,A
0,0,0,1,0,0,0,0,1,1,B,A,A
0,1,0,0,1,1,0,1,1,1,B,A,A
1,0,1,1,1,0,0,0,1,1,B,A,A
1,0,1,0,1,1,1,1,0,1,B,A,A
0,1,1,0,0,0,0,0,1,1,B,A,A
1,0,0,0,1,1,1,1,0,0,B,A,A
0,1,1,0,0,1,0,1,1,1,B,A,A
1,1,0,0,1,1,1,1,0,0,B,A,A
0,0,1,1,1,1,0,1,0,0,B,A,A
0,1,1,0,1,0,1,1,0,1,B,A,A
1,1,0,0,0,0,0,0,1,1,B,A,A
0,0,1,1,0,1,1,0,1,1,B,A,A
0,0,1,0,1,0,0,1,0,1,B,A,A
1,0,1,1,0,0,1,1,0,0,B,A,A
0,0,1,0,1,0,1,0,1,1,B,A,A
1,0,1,0,1,1,1,0,0,0,B,A,A
1,0,1,1,0,1,1,0,1,1,B,A,A
0,0,0,1,1,1,0,1,0,0,B,A,A
0,0,1,0,1,0,0,0,1,1,B,A,A
1,0,0,1,0,0,0,0,1,1,B,A,A
0,0,1,1,1,0,0,1,1,1,B,A,A
1,1,1,0,1,0,0,0,1,1,B,A,A
1,0,1,1,0,0,1,1,0,1,B,A,A
1,0,1,0,1,0,1,0,1,1,B,A,A
1,1,1,0,1,0,1,1,0,1,B,A,A
1,0,1,0,1,1,1,0,1,1,B,A,A
1,0,0,1,1,1,1,1,0,0,B,A,A
0,0,1,1,1,1,1,1,0,0,B,A,A
1,0,1,1,0,0,1,1,0,1,B,A,A
1,0,1,1,0,1,1,1,0,0,B,A,A
0,0,1,0,0,1,1,1,0,0,B,A,A
1,1,0,0,1,0,0,1,0,0,B,A,A
1,1,0,0,1,0,1,1,0,1,B,A,A
0,0,1,0,0,0,0,0,1,1,B,A,A
0,0,1,0,1,1,1,0,1,1,B,A,A
1,1,1,0,1,1,1,1,0,0,B,A,A
0,0,1,0,1,0,0,1,0,1,B,A,A
1,0,1,0,1,1,0,1,0,1,B,A,A
1,0,1,1,0,1,1,0,1,1,B,A,A
0,1,0,1,0,1,1,1,0,0,B,A,A
1,1,0,1,0,1,1,1,0,1,B,A,A
0,1,0,1,0,1,0,1,0,0,B,A,A
1,0,1,0,1,0,0,1,0,0,B,A,A
0,0,1,1,0,0,1,1,0,0,B,A,A
1,0,1,1,0,0,0,0,1,1,B,A,A
0,0,1,0,1,1,1,0,1,0,B,A,A
1,0,1,0,1,1,0,1,0,0,B,A,A
1,0,0,0,1,1,1,1,0,0,B,A,A
0,0,1,0,1,0,1,1,0,0,B,A,A
1,0,1,0,1,1,1,0,1,1,B,A,A
1,1,1,0,1,0,1,1,1,1,B,A,A
1,0,1,1,1,0,0,1,0,0,B,A,A
0,0,1,1,0,1,1,0,1,1,B,A,A
1,1,0,1,0,1,1,0,1,1,B,A,A
1,0,1,1,0,1,1,1,1,1,B,A,A
0,0,1,0,0,1,1,1,0,0,B,A,A
0,1,0,0,0,0,1,1,0,0,B,A,A
0,1,1,0,1,0,1,1,0,0,B,A,A
0,0,1,0,0,1,1,1,0,0,B,A,A
1,1,1,0,1,0,0,0,1,1,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
1,0,1,1,1,0,0,0,1,1,B,A,A
0,0,0,1,0,1,1,1,0,0,B,A,A
1,1,0,0,1,1,0,1,0,0,B,A,A
1,0,0,0,1,0,1,1,0,1,B,A,A
0,1,0,0,1,0,1,1,0,1,B,A,A
0,1,1,0,1,0,0,0,1,1,B,A,A
1,0,0,1,1,0,0,0,1,1,B,A,A
1,0,1,1,1,0,1,1,0,0,B,A,A
0,0,1,0,1,0,1,1,0,1,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
0,1,1,0,1,1,1,1,0,0,B,A,A
0,0,1,0,1,0,0,1,0,0,B,A,A
0,1,1,0,1,0,0,0,1,1,B,A,A
0,0,0,1,0,1,0,1,1,1,B,A,A
1,0,1,1,0,0,0,1,1,1,B,A,A
1,0,0,1,0,0,1,1,0,1,B,A,A
1,0,0,0,0,1,1,1,1,1,B,A,A
1,1,0,0,1,1,0,1,0,0,B,A,A
1,0,1,0,0,1,1,0,1,1,B,A,A
0,0,1,0,1,0,1,1,0,1,B,A,A
1,0,0,0,1,1,1,1,0,1,B,A,A
1,0,0,0,0,0,1,0,1,1,B,A,A
1,0,1,0,1,0,0,0,1,1,B,A,A
0,0,1,1,0,0,1,1,0,0,B,A,A
1,0,1,1,1,0,0,1,0,1,B,A,A
0,0,1,0,1,1,0,0,1,1,B,A,A
0,0,0,0,1,0,0,0,1,1,B,A,A
0,0,1,0,1,0,1,1,0,1,B,A,A
0,1,0,0,1,1,0,0,1,1,B,A,A
1,0,1,0,1,0,1,0,0,0,B,A,A
1,0,0,0,1,0,0,0,1,1,B,A,A
0,1,0,1,1,1,0,0,1,1,B,A,A
1,0,1,1,1,0,0,0,1,0,B,A,A
1,1,1,0,1,1,0,1,0,0,B,A,A
1,1,1,0,1,0,0,0,1,1,B,A,A
1,1,1,0,1,0,0,1,1,1,B,A,A
0,0,1,1,1,0,0,0,1,1,B,A,A
1,0,0,0,1,0,0,0,1,0,B,A,A
0,1,0,0,0,1,0,1,0,1,B,A,A
1,0,1,1,1,0,1,1,0,0,B,A,A
0,1,0,1,0,0,1,0,1,1,B,A,A
0,1,1,0,1,0,0,0,1,1,B,A,A
0,1,1,1,0,0,0,1,0,0,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
0,1,1,1,1,1,1,1,0,0,B,A,A
1,0,1,0,0,0,0,1,1,1,B,A,A
0,0,1,1,1,0,1,1,1,1,B,A,A
0,1,1,0,1,1,1,1,0,0,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
0,0,1,1,0,0,0,1,0,0,B,A,A
1,1,1,0,1,1,0,1,0,0,B,A,A
1,0,0,1,0,1,0,1,0,0,B,A,A
1,1,1,0,1,0,0,1,1,1,B,A,A
0,0,1,0,1,1,1,1,0,0,B,A,A
1,0,1,0,1,1,1,0,1,1,B,A,A
1,1,1,0,1,0,0,1,0,0,B,A,A
1,1,0,0,0,0,0,1,0,0,B,A,A
1,0,1,0,1,1,0,0,1,1,B,A,A
1,0,1,0,0,0,1,0,0,0,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
1,0,0,1,0,1,0,0,1,1,B,A,A
0,1,1,1,0,1,1,1,0,0,B,A,A
1,0,1,0,1,0,0,0,1,1,B,A,A
0,0,1,0,1,0,0,1,1,1,B,A,A
1,1,1,1,0,1,0,0,1,1,B,A,A
0,0,1,1,0,0,0,1,1,1,B,A,A
0,0,1,1,0,0,1,1,0,0,B,A,A
1,0,0,0,1,1,0,0,1,1,B,A,A
0,1,0,0,1,0,1,1,0,0,B,A,A
1,0,1,0,0,1,1,1,0,1,B,A,A
1,0,0,0,1,0,1,1,0,0,B,A,A
1,0,1,0,1,1,1,0,1,0,B,A,A
1,0,1,0,0,0,0,1,1,1,B,A,A
1,0,1,1,0,1,1,0,1,1,B,A,A
0,0,1,0,1,1,0,0,1,0,B,A,A
1,0,0,0,0,0,0,1,0,1,B,A,A
1,0,1,1,0,1,1,1,0,1,B,A,A
0,0,1,1,0,1,0,1,1,0,B,A,A
1,0,1,1,0,0,0,0,1,0,B,A,A
1,0,1,1,0,1,1,1,0,0,B,A,A
1,0,1,0,0,0,1,0,0,0,B,A,A
0,0,1,1,0,1,1,1,0,1,B,A,A
1,1,1,0,1,0,0,0,1,1,B,A,A
1,1,1,0,1,0,1,0,1,1,B,A,A
1,1,1,0,1,0,0,1,0,0,B,A,A
1,1,0,0,1,1,0,1,1,0,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
0,1,1,0,1,1,0,1,0,1,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
0,0,1,1,0,0,1,0,1,1,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
1,0,1,1,0,0,0,0,1,1,B,A,A
1,1,0,0,1,0,1,1,0,1,B,A,A
1,1,1,0,1,1,1,0,1,1,B,A,A
0,0,1,0,0,0,0,0,1,1,B,A,A
1,0,1,0,0,1,0,0,1,1,B,A,A
1,0,0,0,1,0,1,1,1,1,B,A,A
0,1,1,0,1,1,1,1,0,1,B,A,A
0,0,1,1,1,0,0,0,1,1,B,A,A
0,1,0,0,1,0,0,1,0,0,B,A,A
1,0,1,0,1,0,0,1,1,1,B,A,A
1,0,0,1,0,0,1,1,0,0,B,A,A
0,0,1,0,0,0,0,1,0,0,B,A,A
0,0,1,1,0,1,0,1,1,1,B,A,A
1,1,1,0,1,0,1,1,0,0,B,A,A
0,0,0,0,1,1,1,1,0,0,B,A,A
0,0,1,0,1,1,0,1,0,1,B,A,A
1,0,1,1,0,0,0,1,1,0,B,A,A
0,0,1,1,0,0,1,1,0,0,B,A,A
1,0,0,0,1,0,0,1,1,1,B,A,A
0,0,1,0,1,1,1,1,0,1,B,A,A
0,0,0,1,1,1,1,0,0,0,B,A,A
0,1,0,1,0,1,1,1,0,0,B,A,A
0,0,1,0,0,0,0,0,1,1,B,A,A
1,0,1,1,0,1,1,1,0,1,B,A,A
0,1,0,0,1,0,0,0,0,0,B,A,A
1,1,1,0,1,1,1,1,0,0,B,A,A
0,1,0,1,1,1,1,1,0,0,B,A,A
1,0,1,0,0,1,1,1,0,1,B,A,A
1,0,1,1,1,0,0,0,1,1,B,A,A
1,0,0,0,1,0,1,1,0,0,B,A,A
1,0,1,0,1,1,1,0,1,1,B,A,A
0,0,1,0,1,1,1,0,1,1,B,A,A
0,0,1,0,1,0,0,0,1,1,B,A,A
1,0,1,0,1,1,0,0,1,1,B,A,A
0,1,1,0,0,1,1,1,0,1,B,A,A
1,0,1,0,1,0,1,1,0,0,B,A,A
1,0,1,1,1,0,0,1,1,1,B,A,A
0,1,0,0,1,1,1,1,0,0,B,A,A
1,0,1,0,0,0,1,1,0,0,B,A,A
0,0,0,1,0,0,0,1,1,1,B,A,A
1,0,0,0,0,0,1,1,0,0,B,A,A
1,0,1,1,0,1,1,1,1,1,B,A,A
0,1,0,0,1,0,0,0,1,1,B,A,A
1,0,0,0,0,1,1,1,0,1,B,A,A
1,0,0,0,1,0,1,1,1,1,B,A,A
1,0,1,0,0,1,1,0,0,1,B,A,A
0,0,0,1,0,1,1,0,1,1,B,A,A
0,0,1,0,1,0,0,0,1,1,B,A,A
1,0,1,0,1,0,1,1,0,1,B,A,A
0,0,1,0,1,0,1,1,0,0,B,A,A
0,0,1,0,1,1,1,1,0,1,B,A,A
1,0,0,1,1,0,1,1,0,0,B,A,A
1,0,0,1,0,0,0,0,1,1,B,A,A
0,1,1,0,1,0,1,0,0,1,B,A,A
0,0,1,1,0,0,0,0,1,1,B,A,A
0,0,1,1,1,1,1,1,0,0,B,A,A
1,0,0,1,0,1,1,1,0,0,B,A,A
0,0,1,0,0,0,0,0,1,1,B,A,A
0,1,1,1,0,0,1,0,0,1,B,A,A
1,1,0,0,0,0,1,1,0,1,B,A,A
1,0,1,0,0,0,0,1,1,1,B,A,A
1,1,0,0,1,0,0,0,1,1,B,A,A
1,1,0,0,1,0,0,0,1,1,B,A,A
1,0,1,1,1,0,1,0,1,1,B,A,A
1,0,1,1,1,0,1,1,0,1,B,A,A
1,0,1,0,1,1,1,0,1,1,B,A,A
1,0,1,0,1,0,0,1,0,0,B,A,A
1,0,1,1,0,0,1,1,0,0,B,A,A
0,0,1,1,1,1,0,1,0,0,B,A,A
1,1,0,0,1,1,1,0,1,1,B,A,A
1,0,0,0,0,0,1,0,1,1,B,A,A
1,1,1,0,1,0,1,1,0,0,B,A,A
1,0,1,1,0,0,1,0,0,0,B,A,A
0,1,0,0,1,0,0,0,1,1,B,A,A
0,0,0,0,1,0,1,0,0,0,B,A,A
1,0,0,1,0,0,0,1,0,0,B,A,A
1,0,1,0,1,1,1,1,0,1,B,A,A
0,1,1,0,1,1,1,1,0,0,B,A,A
0,0,1,0,0,1,0,1,0,0,B,A,A
0,0,1,1,0,0,1,1,0,0,B,A,A
1,0,0,0,1,1,1,1,0,0,B,A,A
0,0,1,1,1,1,1,1,0,0,B,A,A
1,0,1,1,0,0,0,1,0,1,B,A,A
0,0,1,0,1,0,1,1,0,0,B,A,A
0,1,0,0,1,0,1,1,0,0,B,A,A
1,0,1,1,0,0,0,0,0,0,B,A,A
1,0,1,0,1,1,0,1,0,0,B,A,A
1,0,0,0,1,0,0,1,1,1,B,A,A
1,1,0,1,0,0,0,1,0,1,B,A,A
0,1,0,0,1,0,1,0,1,1,B,A,A
1,1,1,0,0,1,0,1,1,1,B,A,A
0,1,1,0,1,0,1,1,0,0,B,A,A
1,0,1,0,1,1,1,0,1,1,B,A,A
0,0,0,0,1,0,1,1,0,0,B,A,A
0,1,1,1,0,0,0,0,1,1,B,A,A
1,1,1,1,0,1,1,1,0,0,B,A,A
0,1,1,0,1,0,0,1,0,1,B,A,A
0,0,1,0,1,0,1,1,0,0,B,A,A
0,1,0,0,0,0,0,1,1,1,B,A,A
0,0,1,0,1,0,1,1,0,0,B,A,A
1,0,0,0,1,1,1,0,1,1,B,A,A
0,1,0,0,0,1,1,1,0,0,B,A,A
1,0,0,1,0,1,1,0,1,1,B,A,A
1,0,1,0,0,0,1,1,0,1,B,A,A
0,1,0,0,1,1,0,0,1,1,B,A,A
1,0,1,1,0,0,0,1,0,0,B,A,A
0,1,0,0,1,0,0,1,0,1,B,A,A
1,0,0,0,0,1,1,1,1,0,B,A,A
1,0,1,0,1,1,1,1,0,1,B,A,A
1,0,1,1,0,1,0,0,0,0,B,A,A
0,0,0,0,1,1,1,1,0,0,B,A,A
1,1,1,0,1,0,0,1,0,0,B,A,A
0,1,0,0,1,1,1,1,0,0,B,A,A
0,0,0,1,0,0,0,1,0,0,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
0,0,1,0,1,0,0,0,1,1,B,A,A
0,1,0,1,0,1,0,1,0,0,B,A,A
0,1,0,0,0,0,0,0,1,1,B,A,A
1,0,1,0,1,1,1,1,0,0,B,A,A
1,1,1,0,1,0,0,1,0,0,B,A,A
0,1,1,0,0,1,1,1,0,0,B,A,A
1,0,0,0,1,0,0,0,1,1,B,A,A
